amount,transaction_type,merchant_category,device_type,location,hour,customer_age,transaction_frequency,is_fraud
15186,POS,Luxury,Laptop,Delhi,14,46,20,0
340,POS,Food,Laptop,Pune,20,27,31,0
20270,ATM,Electronics,Desktop,Hyderabad,10,45,35,0
49190,Online,Food,Laptop,Mumbai,1,21,25,0
40059,POS,Food,Laptop,Mumbai,3,35,25,0
14578,POS,Luxury,Laptop,Bangalore,15,47,31,0
25265,Online,Luxury,Laptop,Delhi,1,43,11,0
20322,POS,Luxury,Desktop,Hyderabad,22,45,8,0
13075,Online,Electronics,Laptop,Hyderabad,18,53,43,0
37933,ATM,Luxury,Laptop,Delhi,0,68,2,0
33404,Online,Electronics,Laptop,Bangalore,8,60,32,0
39408,Online,Travel,Desktop,Bangalore,17,54,35,0
16265,ATM,Grocery,Desktop,Pune,15,60,32,0
28760,POS,Electronics,Desktop,Delhi,21,39,15,0
23747,ATM,Luxury,Desktop,Hyderabad,13,58,29,0
6994,ATM,Electronics,Desktop,Hyderabad,16,25,50,0
36766,POS,Luxury,Laptop,Pune,15,52,35,0
4511,Online,Electronics,Desktop,Delhi,7,34,3,0
46492,Online,Luxury,Desktop,Hyderabad,21,36,5,0
48412,ATM,Food,Mobile,Mumbai,3,49,12,0
31365,Online,Food,Desktop,Mumbai,9,45,48,0
8918,POS,Grocery,Laptop,Bangalore,14,62,43,0
36143,ATM,Food,Desktop,Delhi,17,58,2,0
38977,Online,Electronics,Mobile,Hyderabad,20,29,6,0
42147,Online,Food,Desktop,Hyderabad,3,55,45,0
10091,Online,Travel,Laptop,Mumbai,5,38,12,0
38379,Online,Food,Mobile,Mumbai,15,67,27,0
49612,ATM,Travel,Laptop,Hyderabad,14,49,39,0
11856,POS,Electronics,Laptop,Pune,8,32,30,0
28383,ATM,Grocery,Desktop,Pune,5,28,13,0
47915,Online,Grocery,Desktop,Mumbai,1,40,38,0
31954,ATM,Luxury,Laptop,Pune,9,34,14,0
761,POS,Grocery,Desktop,Bangalore,12,50,29,0
25466,Online,Grocery,Desktop,Pune,8,46,3,0
23121,Online,Travel,Laptop,Bangalore,13,45,10,0
24208,ATM,Luxury,Desktop,Bangalore,18,64,20,0
37595,Online,Travel,Desktop,Bangalore,11,28,20,0
49359,ATM,Luxury,Desktop,Mumbai,22,20,7,0
11957,ATM,Grocery,Mobile,Bangalore,5,66,31,0
43840,POS,Electronics,Mobile,Bangalore,15,65,45,0
31270,POS,Grocery,Mobile,Mumbai,4,37,8,0
21757,POS,Food,Desktop,Chennai,10,44,9,0
37436,POS,Travel,Laptop,Hyderabad,8,23,18,0
12396,Online,Travel,Mobile,Chennai,11,62,40,0
33563,ATM,Grocery,Mobile,Pune,22,23,2,0
9740,ATM,Food,Desktop,Delhi,14,58,26,0
12299,ATM,Food,Laptop,Bangalore,11,30,41,0
41074,POS,Food,Desktop,Delhi,2,19,18,0
22277,Online,Grocery,Laptop,Mumbai,23,56,30,1
1138,ATM,Luxury,Mobile,Mumbai,12,18,35,0
31923,Online,Electronics,Mobile,Pune,1,70,28,0
26074,POS,Food,Desktop,Chennai,20,35,39,0
2725,POS,Electronics,Mobile,Mumbai,12,58,16,0
30749,ATM,Luxury,Laptop,Bangalore,12,64,29,0
18908,Online,Food,Desktop,Chennai,5,62,7,0
32607,POS,Travel,Mobile,Hyderabad,9,49,41,0
31309,Online,Travel,Mobile,Bangalore,0,54,37,0
27085,Online,Electronics,Mobile,Delhi,9,58,46,0
6966,Online,Electronics,Desktop,Hyderabad,14,46,16,0
9965,ATM,Travel,Mobile,Hyderabad,0,40,10,0
13916,POS,Food,Laptop,Bangalore,14,53,27,0
14752,POS,Food,Desktop,Hyderabad,18,65,37,0
20028,ATM,Electronics,Mobile,Bangalore,0,34,42,0
6083,Online,Travel,Desktop,Pune,0,61,43,0
23731,Online,Electronics,Desktop,Bangalore,14,46,2,0
26498,POS,Travel,Mobile,Hyderabad,0,68,26,0
44060,Online,Grocery,Desktop,Pune,12,38,47,0
43305,POS,Electronics,Mobile,Pune,21,64,40,0
7497,POS,Food,Desktop,Hyderabad,2,18,14,0
44117,Online,Electronics,Mobile,Bangalore,21,22,20,0
11213,Online,Grocery,Desktop,Chennai,15,26,28,0
36030,Online,Electronics,Mobile,Bangalore,18,62,5,0
11458,Online,Travel,Desktop,Pune,15,57,20,0
22065,POS,Electronics,Desktop,Hyderabad,4,29,49,0
42417,Online,Grocery,Laptop,Pune,7,32,33,0
31748,POS,Luxury,Laptop,Chennai,5,42,16,0
11354,ATM,Travel,Desktop,Chennai,20,34,40,0
35518,Online,Grocery,Desktop,Delhi,7,47,12,0
24686,POS,Food,Laptop,Delhi,9,19,38,0
6720,ATM,Food,Desktop,Pune,5,41,46,0
25940,ATM,Food,Laptop,Bangalore,20,68,13,0
8759,Online,Electronics,Laptop,Mumbai,21,19,11,0
44771,POS,Food,Mobile,Pune,6,56,40,0
16787,ATM,Travel,Laptop,Mumbai,6,49,21,0
40510,Online,Food,Mobile,Delhi,17,62,4,0
4507,ATM,Grocery,Mobile,Bangalore,9,36,48,0
43810,Online,Food,Laptop,Chennai,20,61,7,0
20883,POS,Electronics,Laptop,Bangalore,4,30,26,0
5210,Online,Luxury,Laptop,Pune,17,66,43,0
16108,ATM,Travel,Mobile,Mumbai,5,67,8,0
14267,ATM,Luxury,Mobile,Delhi,4,45,15,0
5090,ATM,Travel,Desktop,Bangalore,15,24,40,0
43313,Online,Luxury,Mobile,Chennai,5,45,22,0
5691,Online,Electronics,Desktop,Bangalore,12,60,38,0
33641,ATM,Grocery,Laptop,Chennai,6,64,6,0
9698,ATM,Travel,Mobile,Chennai,3,63,7,0
26412,ATM,Grocery,Mobile,Hyderabad,11,55,29,0
14960,Online,Food,Mobile,Pune,15,55,49,0
48705,ATM,Grocery,Mobile,Chennai,1,49,29,0
21213,ATM,Food,Desktop,Delhi,4,36,19,0
41612,Online,Luxury,Laptop,Hyderabad,7,66,31,0
14260,POS,Luxury,Mobile,Mumbai,8,61,7,0
33272,Online,Electronics,Laptop,Delhi,0,44,35,0
28043,ATM,Electronics,Laptop,Mumbai,7,46,32,0
47074,Online,Grocery,Desktop,Bangalore,13,28,2,0
40915,ATM,Electronics,Desktop,Pune,1,63,20,0
4607,POS,Luxury,Mobile,Bangalore,3,43,3,0
31299,POS,Electronics,Desktop,Bangalore,3,55,16,0
34712,ATM,Electronics,Mobile,Bangalore,23,38,3,0
35064,Online,Electronics,Laptop,Delhi,21,34,49,0
8859,ATM,Travel,Laptop,Bangalore,18,39,42,0
7387,ATM,Grocery,Laptop,Bangalore,5,37,5,0
30954,ATM,Food,Laptop,Bangalore,13,25,8,0
14102,POS,Electronics,Desktop,Hyderabad,13,47,41,0
49808,POS,Luxury,Desktop,Chennai,15,56,6,0
38262,POS,Luxury,Desktop,Chennai,15,63,38,0
16078,POS,Travel,Desktop,Delhi,19,26,45,0
34588,ATM,Travel,Laptop,Delhi,1,48,15,0
39489,POS,Luxury,Desktop,Delhi,7,55,5,0
7442,POS,Food,Laptop,Delhi,13,32,6,0
601,POS,Food,Desktop,Pune,5,50,40,0
12707,ATM,Luxury,Mobile,Mumbai,2,21,32,0
40525,ATM,Luxury,Desktop,Pune,7,24,43,0
10155,Online,Luxury,Mobile,Mumbai,10,45,46,0
8841,ATM,Luxury,Mobile,Bangalore,18,60,4,0
12269,ATM,Luxury,Desktop,Pune,15,68,24,0
32398,ATM,Luxury,Mobile,Chennai,5,31,18,0
9571,POS,Travel,Laptop,Mumbai,13,21,12,0
4807,ATM,Grocery,Laptop,Pune,20,70,6,0
37341,POS,Luxury,Desktop,Chennai,15,58,19,0
29343,Online,Luxury,Laptop,Chennai,13,41,26,0
34067,Online,Food,Laptop,Hyderabad,11,20,18,0
10038,ATM,Electronics,Mobile,Chennai,4,43,34,0
49530,ATM,Electronics,Laptop,Delhi,12,55,8,0
32993,Online,Food,Desktop,Bangalore,15,48,39,0
41355,POS,Luxury,Desktop,Chennai,12,31,32,0
49775,Online,Travel,Desktop,Hyderabad,10,57,14,0
21981,ATM,Food,Laptop,Delhi,10,33,43,0
11407,Online,Luxury,Laptop,Delhi,11,25,40,0
18454,Online,Travel,Desktop,Bangalore,1,44,14,0
36535,POS,Grocery,Laptop,Bangalore,0,48,5,0
10838,POS,Food,Laptop,Bangalore,5,44,13,0
24007,Online,Luxury,Mobile,Mumbai,14,60,9,0
8926,Online,Grocery,Desktop,Hyderabad,20,60,40,0
41850,ATM,Food,Laptop,Bangalore,19,37,24,0
2738,ATM,Grocery,Desktop,Pune,19,46,41,0
30441,ATM,Travel,Laptop,Mumbai,14,40,23,0
37214,POS,Luxury,Desktop,Chennai,13,62,22,0
37569,Online,Grocery,Laptop,Mumbai,10,19,4,0
3561,Online,Grocery,Mobile,Pune,15,69,26,0
7830,ATM,Travel,Desktop,Bangalore,3,61,41,0
12784,Online,Luxury,Desktop,Hyderabad,15,24,1,0
48222,ATM,Grocery,Desktop,Mumbai,17,40,28,0
8717,ATM,Food,Desktop,Bangalore,14,70,23,0
18389,ATM,Electronics,Desktop,Mumbai,11,62,35,0
803,ATM,Electronics,Laptop,Chennai,9,53,12,0
38965,Online,Food,Mobile,Pune,19,20,44,0
15157,ATM,Luxury,Laptop,Bangalore,22,39,40,0
35739,POS,Luxury,Laptop,Chennai,22,56,39,0
19448,Online,Electronics,Desktop,Bangalore,12,64,8,0
49625,ATM,Electronics,Mobile,Mumbai,0,22,29,0
16484,Online,Travel,Mobile,Chennai,3,42,1,0
33666,POS,Travel,Desktop,Delhi,16,21,27,0
8595,ATM,Grocery,Desktop,Mumbai,17,36,5,0
30593,POS,Travel,Laptop,Delhi,15,57,23,0
25484,ATM,Luxury,Laptop,Hyderabad,5,24,37,0
1550,POS,Food,Laptop,Hyderabad,18,18,30,0
8939,POS,Travel,Mobile,Bangalore,15,61,32,0
40093,POS,Grocery,Mobile,Hyderabad,17,31,35,0
34301,POS,Food,Desktop,Pune,5,33,39,0
32913,Online,Travel,Mobile,Mumbai,1,53,21,0
9062,POS,Food,Mobile,Bangalore,9,61,43,0
38218,ATM,Travel,Mobile,Bangalore,6,18,1,0
13136,ATM,Travel,Mobile,Bangalore,22,53,46,0
452,ATM,Grocery,Mobile,Chennai,7,29,43,0
28400,ATM,Luxury,Desktop,Bangalore,9,21,49,0
8887,ATM,Grocery,Mobile,Delhi,0,53,27,0
20212,ATM,Food,Mobile,Bangalore,5,35,42,0
3490,POS,Food,Laptop,Hyderabad,15,24,31,0
24147,POS,Food,Laptop,Chennai,18,69,16,0
22953,Online,Luxury,Desktop,Hyderabad,10,59,28,0
552,POS,Food,Laptop,Bangalore,11,58,24,0
2744,ATM,Electronics,Laptop,Mumbai,3,41,48,0
30912,ATM,Luxury,Mobile,Pune,5,68,5,0
30638,POS,Travel,Desktop,Mumbai,5,57,36,0
24060,ATM,Electronics,Desktop,Chennai,11,36,37,0
28791,POS,Grocery,Mobile,Bangalore,5,59,6,0
4504,ATM,Travel,Desktop,Hyderabad,4,53,36,0
43026,POS,Travel,Laptop,Chennai,7,48,20,0
26658,ATM,Food,Laptop,Bangalore,17,21,28,0
36229,Online,Grocery,Mobile,Hyderabad,10,42,1,0
21881,POS,Luxury,Laptop,Mumbai,12,65,14,0
18042,ATM,Food,Desktop,Mumbai,17,51,25,0
15383,ATM,Luxury,Laptop,Delhi,13,45,46,0
30879,POS,Travel,Mobile,Mumbai,8,32,48,0
22642,ATM,Electronics,Desktop,Mumbai,18,28,4,0
18925,POS,Travel,Mobile,Chennai,4,42,25,0
13653,ATM,Travel,Mobile,Bangalore,8,66,21,0
15617,Online,Electronics,Mobile,Bangalore,20,34,12,0
46606,POS,Grocery,Mobile,Chennai,11,68,5,0
19705,Online,Electronics,Mobile,Hyderabad,5,52,2,0
14483,Online,Travel,Laptop,Chennai,9,47,1,0
18585,Online,Luxury,Desktop,Hyderabad,15,65,1,0
33532,Online,Electronics,Mobile,Delhi,0,70,32,0
43954,POS,Food,Laptop,Bangalore,17,45,42,0
24502,Online,Food,Mobile,Mumbai,10,31,20,0
24025,ATM,Electronics,Laptop,Mumbai,9,55,5,0
49484,Online,Food,Mobile,Bangalore,15,55,50,0
14214,Online,Food,Desktop,Hyderabad,3,23,23,0
19463,POS,Grocery,Mobile,Bangalore,20,62,2,0
33266,POS,Electronics,Mobile,Pune,21,26,7,0
40643,ATM,Grocery,Laptop,Mumbai,19,41,43,0
38419,POS,Travel,Mobile,Mumbai,11,19,32,0
7026,POS,Travel,Desktop,Bangalore,17,29,10,0
21474,POS,Food,Desktop,Mumbai,11,18,45,0
21580,Online,Food,Mobile,Mumbai,19,42,43,0
47046,POS,Luxury,Laptop,Chennai,5,61,36,0
30265,POS,Electronics,Mobile,Delhi,0,58,5,0
37680,Online,Grocery,Mobile,Chennai,0,27,47,0
22273,POS,Travel,Laptop,Mumbai,13,65,12,0
10681,ATM,Travel,Laptop,Pune,6,61,27,0
12623,ATM,Electronics,Mobile,Mumbai,12,21,10,0
18126,ATM,Electronics,Laptop,Mumbai,22,68,9,0
41545,Online,Travel,Mobile,Chennai,23,22,41,1
30298,Online,Luxury,Mobile,Pune,8,21,12,0
21967,POS,Grocery,Laptop,Hyderabad,16,54,43,0
19096,ATM,Travel,Laptop,Pune,1,33,33,0
26809,ATM,Food,Desktop,Mumbai,11,21,11,0
49130,POS,Grocery,Laptop,Delhi,18,70,44,0
2307,ATM,Food,Desktop,Pune,16,34,10,0
37316,POS,Electronics,Desktop,Delhi,19,61,40,0
14228,Online,Luxury,Mobile,Chennai,7,26,29,0
5291,Online,Food,Mobile,Delhi,4,64,48,0
9936,Online,Travel,Desktop,Pune,20,41,29,0
41967,ATM,Travel,Laptop,Chennai,10,44,45,0
30931,Online,Food,Desktop,Delhi,11,19,22,0
40803,POS,Travel,Laptop,Pune,19,65,6,0
5910,Online,Grocery,Laptop,Mumbai,23,54,2,0
15559,ATM,Luxury,Laptop,Delhi,0,51,42,0
8179,POS,Food,Laptop,Bangalore,0,55,40,0
8527,ATM,Luxury,Laptop,Hyderabad,14,57,44,0
38056,Online,Food,Mobile,Delhi,11,52,4,0
14731,POS,Travel,Laptop,Bangalore,11,59,3,0
20803,ATM,Luxury,Desktop,Hyderabad,16,42,34,0
18066,Online,Travel,Laptop,Mumbai,22,18,36,0
31606,ATM,Travel,Desktop,Chennai,2,32,48,0
35901,POS,Electronics,Desktop,Bangalore,23,41,37,1
45476,Online,Luxury,Laptop,Pune,7,44,37,0
39368,ATM,Food,Desktop,Hyderabad,11,26,1,0
25547,POS,Food,Desktop,Mumbai,18,37,45,0
22931,POS,Electronics,Laptop,Delhi,20,48,17,0
26969,ATM,Electronics,Mobile,Delhi,0,62,42,0
29360,POS,Grocery,Desktop,Mumbai,3,64,20,0
10524,ATM,Luxury,Desktop,Bangalore,0,52,46,0
20046,POS,Travel,Desktop,Delhi,13,51,47,0
30052,ATM,Food,Desktop,Hyderabad,18,40,26,0
4087,POS,Food,Laptop,Delhi,17,61,39,0
27045,ATM,Food,Mobile,Pune,10,69,36,0
17590,ATM,Electronics,Laptop,Mumbai,4,44,44,0
3084,ATM,Electronics,Desktop,Mumbai,4,32,20,0
4298,ATM,Travel,Mobile,Delhi,7,29,29,0
47850,POS,Travel,Laptop,Delhi,21,19,13,0
18774,POS,Food,Mobile,Delhi,1,35,22,0
46115,Online,Electronics,Mobile,Chennai,13,33,39,0
20176,POS,Luxury,Laptop,Delhi,13,31,46,0
25290,Online,Electronics,Desktop,Bangalore,6,63,9,0
25213,Online,Food,Desktop,Chennai,18,29,47,0
17144,Online,Electronics,Laptop,Delhi,4,68,10,0
41866,ATM,Grocery,Laptop,Delhi,13,60,1,0
38399,ATM,Food,Mobile,Bangalore,2,22,2,0
35914,POS,Grocery,Laptop,Bangalore,6,32,9,0
38384,POS,Food,Laptop,Delhi,17,54,40,0
17315,POS,Travel,Desktop,Pune,0,69,43,0
16091,POS,Grocery,Desktop,Hyderabad,23,49,47,0
26129,ATM,Luxury,Laptop,Chennai,18,54,49,0
11583,POS,Grocery,Desktop,Delhi,19,36,47,0
18008,ATM,Travel,Desktop,Mumbai,5,38,16,0
20279,ATM,Food,Mobile,Mumbai,9,62,10,0
39016,Online,Grocery,Laptop,Pune,21,25,18,0
17806,Online,Electronics,Laptop,Bangalore,6,58,41,0
38556,ATM,Electronics,Desktop,Pune,2,36,27,0
39416,Online,Electronics,Laptop,Pune,23,52,49,1
12507,ATM,Grocery,Mobile,Mumbai,8,66,42,0
48553,Online,Grocery,Desktop,Delhi,15,59,46,0
5245,POS,Food,Laptop,Hyderabad,5,66,47,0
44510,POS,Food,Laptop,Hyderabad,18,47,10,0
35455,ATM,Travel,Desktop,Delhi,19,26,46,0
37191,POS,Grocery,Mobile,Chennai,20,30,40,0
8564,POS,Electronics,Laptop,Delhi,5,52,16,0
19603,ATM,Electronics,Laptop,Chennai,3,51,6,0
48016,POS,Travel,Laptop,Hyderabad,11,54,17,0
2661,ATM,Food,Desktop,Pune,19,28,33,0
1134,ATM,Luxury,Desktop,Mumbai,23,25,33,0
33152,ATM,Luxury,Mobile,Bangalore,3,59,45,0
11329,Online,Food,Desktop,Chennai,10,66,19,0
23355,ATM,Luxury,Desktop,Hyderabad,10,50,36,0
48023,ATM,Electronics,Desktop,Delhi,14,45,27,0
2515,Online,Grocery,Laptop,Mumbai,22,50,35,0
2107,ATM,Grocery,Laptop,Bangalore,19,50,45,0
38947,Online,Electronics,Mobile,Pune,6,30,2,0
10113,POS,Electronics,Desktop,Hyderabad,16,30,48,0
47325,ATM,Travel,Laptop,Bangalore,0,68,27,0
45487,Online,Grocery,Laptop,Chennai,1,34,2,0
42399,ATM,Luxury,Desktop,Bangalore,13,41,13,0
19711,POS,Luxury,Laptop,Bangalore,6,28,13,0
33392,Online,Grocery,Laptop,Pune,13,70,45,0
36551,POS,Food,Mobile,Hyderabad,11,39,26,0
23615,Online,Travel,Laptop,Chennai,0,54,29,0
48896,Online,Luxury,Laptop,Pune,8,69,7,0
17647,POS,Luxury,Desktop,Pune,10,37,4,0
5610,POS,Food,Desktop,Hyderabad,16,39,3,0
29301,Online,Travel,Mobile,Mumbai,2,55,22,0
27967,Online,Luxury,Desktop,Hyderabad,19,32,4,0
31395,ATM,Luxury,Desktop,Bangalore,6,64,19,0
18588,POS,Electronics,Mobile,Mumbai,20,62,9,0
28149,ATM,Food,Mobile,Pune,17,53,36,0
12580,Online,Grocery,Desktop,Delhi,19,33,27,0
27123,POS,Travel,Desktop,Pune,23,33,50,1
17383,POS,Luxury,Mobile,Bangalore,12,47,22,0
10484,POS,Travel,Desktop,Mumbai,1,45,33,0
28359,POS,Luxury,Mobile,Delhi,6,28,41,0
24881,Online,Electronics,Mobile,Chennai,16,43,8,0
11949,Online,Electronics,Desktop,Pune,9,64,7,0
43677,POS,Luxury,Desktop,Pune,11,59,28,0
5274,Online,Travel,Laptop,Pune,23,45,10,0
14683,Online,Travel,Laptop,Bangalore,9,40,16,0
44878,ATM,Electronics,Laptop,Delhi,15,57,18,0
26550,POS,Food,Desktop,Chennai,22,68,44,0
31633,POS,Food,Mobile,Mumbai,20,70,46,0
14881,ATM,Luxury,Mobile,Pune,9,69,17,0
3247,Online,Electronics,Laptop,Pune,14,49,48,0
35533,ATM,Food,Laptop,Pune,22,41,45,0
22829,Online,Grocery,Mobile,Bangalore,0,70,45,0
13535,Online,Electronics,Laptop,Mumbai,13,52,32,0
33930,Online,Travel,Laptop,Delhi,4,19,11,0
20661,POS,Luxury,Laptop,Pune,9,50,34,0
40216,ATM,Luxury,Laptop,Bangalore,23,40,41,1
9464,Online,Luxury,Laptop,Bangalore,23,51,14,0
26591,POS,Luxury,Laptop,Pune,11,41,27,0
24902,ATM,Electronics,Laptop,Mumbai,2,55,50,0
33539,Online,Food,Mobile,Delhi,16,55,20,0
29429,ATM,Grocery,Desktop,Chennai,7,50,33,0
20818,Online,Travel,Mobile,Delhi,5,57,47,0
26552,ATM,Travel,Desktop,Mumbai,18,27,48,0
114,ATM,Luxury,Desktop,Delhi,19,36,46,0
11074,ATM,Luxury,Laptop,Pune,16,22,37,0
1335,POS,Electronics,Laptop,Chennai,3,24,12,0
15268,Online,Electronics,Laptop,Pune,17,57,16,0
12432,ATM,Grocery,Desktop,Chennai,17,43,35,0
27172,POS,Travel,Laptop,Bangalore,19,32,8,0
23490,ATM,Food,Laptop,Delhi,11,63,47,0
11289,Online,Luxury,Desktop,Delhi,12,69,3,0
45590,ATM,Food,Desktop,Chennai,16,45,26,0
45934,POS,Travel,Desktop,Mumbai,3,38,23,0
3503,ATM,Travel,Laptop,Pune,22,46,40,0
47633,Online,Electronics,Laptop,Mumbai,8,33,22,0
26459,Online,Food,Desktop,Delhi,23,38,23,1
16575,POS,Electronics,Mobile,Mumbai,16,34,28,0
24265,ATM,Grocery,Mobile,Bangalore,15,31,16,0
30789,POS,Travel,Desktop,Chennai,12,35,2,0
23992,POS,Food,Mobile,Mumbai,19,59,36,0
17781,POS,Luxury,Mobile,Mumbai,20,33,11,0
7466,ATM,Luxury,Laptop,Bangalore,5,26,19,0
4756,POS,Food,Mobile,Hyderabad,14,25,19,0
23560,POS,Electronics,Mobile,Delhi,10,21,35,0
21506,ATM,Electronics,Mobile,Delhi,22,70,18,0
34053,POS,Luxury,Mobile,Bangalore,8,63,40,0
10422,POS,Electronics,Mobile,Pune,17,53,29,0
12482,Online,Food,Mobile,Hyderabad,7,61,24,0
15091,ATM,Electronics,Desktop,Chennai,8,46,36,0
43016,ATM,Travel,Laptop,Mumbai,23,66,15,0
33378,ATM,Electronics,Mobile,Delhi,7,32,30,0
45593,POS,Luxury,Mobile,Delhi,13,30,33,0
44221,ATM,Travel,Laptop,Bangalore,19,19,25,0
49937,ATM,Luxury,Laptop,Hyderabad,0,65,30,0
49326,POS,Luxury,Desktop,Mumbai,2,34,10,0
38746,POS,Food,Laptop,Mumbai,11,21,20,0
31696,POS,Luxury,Desktop,Bangalore,5,46,22,0
16861,POS,Electronics,Laptop,Delhi,21,59,16,0
7862,Online,Food,Mobile,Hyderabad,14,19,17,0
37409,POS,Food,Laptop,Delhi,12,64,3,0
11018,ATM,Travel,Desktop,Delhi,2,49,40,0
49851,Online,Food,Mobile,Hyderabad,0,46,26,0
34322,POS,Electronics,Laptop,Bangalore,20,51,6,0
6788,ATM,Travel,Mobile,Mumbai,23,58,16,0
893,ATM,Electronics,Desktop,Chennai,5,51,38,0
7990,POS,Food,Desktop,Delhi,4,60,50,0
8785,POS,Food,Mobile,Hyderabad,7,68,6,0
23614,Online,Luxury,Laptop,Chennai,10,25,22,0
33577,Online,Electronics,Laptop,Hyderabad,11,62,25,0
5865,POS,Electronics,Mobile,Mumbai,16,38,46,0
24156,Online,Electronics,Desktop,Delhi,23,51,39,1
30417,ATM,Electronics,Mobile,Bangalore,13,68,20,0
30846,Online,Electronics,Mobile,Delhi,16,54,12,0
44555,POS,Luxury,Desktop,Delhi,21,69,9,0
9271,Online,Grocery,Mobile,Chennai,2,31,19,0
22236,ATM,Travel,Laptop,Delhi,17,21,22,0
42368,ATM,Food,Desktop,Pune,9,46,6,0
38172,POS,Luxury,Desktop,Pune,22,23,17,0
49251,Online,Food,Laptop,Hyderabad,16,49,22,0
19254,Online,Grocery,Desktop,Chennai,8,35,4,0
27504,Online,Food,Laptop,Mumbai,7,34,44,0
21105,Online,Grocery,Mobile,Chennai,16,37,8,0
2249,Online,Grocery,Laptop,Bangalore,15,70,16,0
44493,Online,Food,Laptop,Pune,6,31,17,0
28971,ATM,Electronics,Laptop,Pune,5,37,45,0
23725,Online,Luxury,Desktop,Hyderabad,15,59,40,0
10479,ATM,Electronics,Mobile,Delhi,2,21,28,0
10309,Online,Electronics,Mobile,Delhi,13,24,14,0
27801,ATM,Electronics,Desktop,Chennai,5,26,35,0
31173,POS,Luxury,Desktop,Delhi,16,42,11,0
6428,POS,Electronics,Laptop,Hyderabad,7,38,35,0
15858,Online,Food,Desktop,Delhi,17,70,14,0
38298,Online,Luxury,Laptop,Hyderabad,23,31,24,1
22421,POS,Grocery,Desktop,Chennai,18,41,7,0
49292,ATM,Travel,Laptop,Chennai,3,51,12,0
40659,POS,Travel,Laptop,Hyderabad,0,49,40,0
23603,POS,Grocery,Mobile,Delhi,12,18,32,0
25173,Online,Electronics,Laptop,Mumbai,6,27,32,0
38256,POS,Food,Desktop,Hyderabad,7,36,33,0
27124,POS,Travel,Desktop,Bangalore,18,59,7,0
7718,POS,Electronics,Mobile,Delhi,12,33,37,0
10617,POS,Luxury,Mobile,Mumbai,11,36,1,0
33429,POS,Luxury,Desktop,Chennai,6,32,37,0
38863,Online,Luxury,Desktop,Chennai,7,42,44,0
27538,POS,Travel,Mobile,Chennai,18,28,16,0
20231,Online,Luxury,Mobile,Pune,12,30,27,0
17762,Online,Food,Desktop,Mumbai,11,70,32,0
14705,ATM,Grocery,Mobile,Pune,0,45,12,0
2015,Online,Food,Mobile,Pune,15,68,1,0
2703,ATM,Luxury,Desktop,Bangalore,19,23,37,0
22274,ATM,Travel,Desktop,Pune,17,66,44,0
20589,POS,Food,Laptop,Bangalore,1,32,2,0
22515,ATM,Electronics,Desktop,Bangalore,0,35,46,0
30266,Online,Food,Laptop,Bangalore,5,64,40,0
45862,ATM,Luxury,Mobile,Mumbai,21,42,16,0
3019,ATM,Travel,Desktop,Bangalore,10,67,2,0
10864,POS,Luxury,Mobile,Chennai,15,51,10,0
31600,ATM,Luxury,Laptop,Bangalore,6,37,7,0
20529,ATM,Electronics,Laptop,Bangalore,19,48,21,0
22747,ATM,Luxury,Laptop,Pune,10,68,7,0
35821,POS,Luxury,Mobile,Hyderabad,11,35,25,0
29582,POS,Grocery,Mobile,Chennai,13,42,36,0
25936,ATM,Grocery,Laptop,Bangalore,22,38,20,0
29619,ATM,Food,Mobile,Pune,11,62,36,0
16167,POS,Luxury,Desktop,Pune,23,34,30,0
20403,POS,Travel,Laptop,Mumbai,2,47,12,0
14292,POS,Food,Desktop,Bangalore,21,33,7,0
13430,POS,Grocery,Laptop,Bangalore,0,61,13,0
39855,Online,Travel,Mobile,Hyderabad,19,65,36,0
7796,POS,Luxury,Laptop,Chennai,17,64,8,0
25083,Online,Luxury,Desktop,Chennai,21,27,14,0
3736,Online,Luxury,Desktop,Pune,0,45,24,0
20674,ATM,Electronics,Mobile,Bangalore,21,21,14,0
15715,Online,Electronics,Desktop,Delhi,18,44,36,0
21409,Online,Food,Mobile,Delhi,8,57,8,0
23942,ATM,Food,Mobile,Delhi,21,39,12,0
12100,POS,Electronics,Laptop,Chennai,3,37,20,0
14101,ATM,Luxury,Mobile,Mumbai,5,53,10,0
31032,Online,Food,Desktop,Mumbai,5,27,44,0
20748,POS,Grocery,Mobile,Delhi,21,38,29,0
16331,POS,Luxury,Laptop,Bangalore,17,47,18,0
14926,ATM,Electronics,Desktop,Chennai,13,54,41,0
18316,ATM,Electronics,Mobile,Mumbai,4,24,34,0
31309,POS,Electronics,Laptop,Mumbai,8,70,44,0
33149,ATM,Luxury,Mobile,Chennai,8,28,17,0
14875,ATM,Food,Laptop,Bangalore,6,29,28,0
6178,POS,Luxury,Laptop,Hyderabad,9,57,33,0
5187,POS,Electronics,Laptop,Delhi,18,51,24,0
23067,Online,Grocery,Desktop,Hyderabad,16,39,18,0
17510,ATM,Luxury,Mobile,Delhi,18,62,4,0
3284,ATM,Grocery,Desktop,Chennai,1,19,33,0
24613,ATM,Luxury,Laptop,Hyderabad,2,62,23,0
28301,ATM,Food,Laptop,Chennai,20,37,49,0
45114,POS,Travel,Laptop,Bangalore,23,33,31,1
14811,ATM,Luxury,Laptop,Delhi,6,19,32,0
37893,POS,Food,Laptop,Pune,21,56,32,0
